key_word,uid,avatar,author1,author2,like,followers,description
彬州市太峪镇小天使幼儿园,MS4wLjABAAAAvffrC9Ns_6ss7JV5xtDALUHJKcuKmA3QXiJIbpiPMcw,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_75188b1bfdf64ec9b173b3e08b38dc03.jpeg?from=2956013662,小天使幼儿园,1684536628,30.4万获赞,2.2万粉丝,用爱养育，用心教育。
彬州市太峪镇小天使幼儿园,MS4wLjABAAAAQYVir6WDGJnAkdJF0_8U1683YJ-KqEso1fV3_uNTuW0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_cb53a24006fe4340a34e643fd3afa487.jpeg?from=2956013662,小天使幼儿园,991671070,2.1万获赞,1154粉丝,此用户没有填写简介
彬州市太峪镇小天使幼儿园,MS4wLjABAAAArgbrVx_SqvVgrrHtT_YcxtRZYZV2X3fJ2H7t1O1SyWA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_43a8b690e17c4416a629ebe2ec27a7d3.jpeg?from=2956013662,小天使幼儿园,1811139325,9.0万获赞,2177粉丝,此用户没有填写简介
彬州市太峪镇小天使幼儿园,MS4wLjABAAAAmvK2yvsY46ES3wgWCKjHxpJSWwnH1Fv6ZcqSrIhyGmc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-file_7b2dfcde23cb01cca50a3d8f5b65c6a1.jpeg?from=2956013662,天使幼儿园,179849711,4.8万获赞,3780粉丝,乡镇民办示范园
彬州市太峪镇小天使幼儿园,MS4wLjABAAAA61vGeHeEOa7oH2X-2oR-N3jr-4IrY1tmx3elC3wUyTg,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_b7ac724ca5a949239170eb2f8ee27b77.jpeg?from=2956013662,小天使幼儿园,858492457,7.1万获赞,7234粉丝,联系电话13453367549
普合乡欣欣幼儿园,MS4wLjABAAAAJh6vyu0FZ2tMvOsx9fpXChSbrMaqzN95y3GfhDqkB_w,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_7a629921b8d6480ab6aa84df5a248f65.jpeg?from=2956013662,欣欣幼儿园,tkdyl520,3.3万获赞,7072粉丝,踏实幼教，用心守护孩子们快乐的童年！感谢抖音 感谢所有关注和支持的朋友们 让我们一起走到不断成长的路上
普合乡欣欣幼儿园,MS4wLjABAAAA-MYsEAR_jK8bk-_2ZqX6QeuDWL3XMIcZET8o_SxAljU,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_6be332c9685e491cbf2fa645c6b5bfe1.jpeg?from=2956013662,欣欣幼儿园,Zif.229480377,2.5万获赞,1820粉丝,一所乡村普惠性民办幼儿园用心记录幼儿园的美好时光承蒙厚爱，感谢喜欢与支持总有一些小美好值得我们珍藏
普合乡欣欣幼儿园,MS4wLjABAAAAgWnsBNhhSzCngLGFgfZkxO_bQRo8cPVGfvsxm3-dfWI,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_45b15c9eba2b48f987a9d4e734a2d421.jpeg?from=2956013662,欣欣幼儿园,1732610865,1.6万获赞,1249粉丝,欣欣幼教，您“欣”仪的幼儿园!
普合乡欣欣幼儿园,MS4wLjABAAAAi917uB4eXM2AxuTnoc8b_hEh5EBUmfY-Q6plXTyBaqM0CpLson8RDYGUaGfDdPB_,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_36ac47fcbad94636b2694d81488d4a2e.jpeg?from=2956013662,欣欣幼儿园,25468279089,1462获赞,289粉丝,#欣欣幼儿园 实时更新每个班的状况～感谢粉丝们的关注与支持
普合乡欣欣幼儿园,MS4wLjABAAAA3uQRLS__6V1hrLk7wOhXpbb4LjooXMKoLGODM6o-Clo,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_61b2a89b828745a1a21ab11513e25cad.jpeg?from=2956013662,欣欣幼儿园,64837641007,1302获赞,777粉丝,此用户没有填写简介
泾源县老年文化活动中心,MS4wLjABAAAA_nN32kl6RiVenvGhz-Xo0AG7bZEPRe4wqrryF9bz6ds,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_28602000272f1ef8a4afc.jpeg?from=2956013662,泾源县融媒体中心,jytv1779549135,5.4万获赞,6229粉丝,泾源县融媒体中心官方抖音号
泾源县老年文化活动中心,MS4wLjABAAAAzEgCBBBA30AZdE4H2C7kQvjXmJGSkxZJ4os8d2nOt3NbE9wtupxRMNNSQocEfl76,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_5d511b46180d84326f67187995525d15.jpeg?from=2956013662,泾源县融媒体中心,jytv1779549135,5.4万获赞,6229粉丝,泾源县融媒体中心官方抖音号
南京市玄武区朝茶夕瓷社区创新项目发展中心,MS4wLjABAAAAdCgdNPmN0Fs43fADwk8qe7E2AAKaCb7JhiF-IsGctjc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_3256cf5dfc0e55389d919c1149214957.jpeg?from=2956013662,朝茶夕瓷,131364784,1476获赞,4.6万粉丝,随缘随心，专注高端茶具！
南京市玄武区朝茶夕瓷社区创新项目发展中心,MS4wLjABAAAAwlwyk03B2pG0ymeLKeoiT41UxY9_dzHTMFFTObNW4w0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a2d9298de07b2a520a96b73329c427ea.jpeg?from=2956013662,南京市玄武区清彩咖啡店,MEWE2018,141.7万获赞,5.1万粉丝,ME WE store爱豆周边七彩欧妮追星使我快乐门店已于2022.5.31彻底闭店 勿跑空
南京市玄武区朝茶夕瓷社区创新项目发展中心,MS4wLjABAAAAJOWEaqwIJ0NITmS-neBKvSvbCSlHLuyzLqsfefx2mPVscq_taQ6TuV0sQRxY3sI0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_44721ce2f51a7d8040731b68b2055707.jpeg?from=2956013662,朝茶夕瓷（好物在橱窗）,Z0056666,648获赞,988粉丝,如果你也刚好看到星辰 那就当我们的见面吧. 坚持分享好玩 好用 有趣的东西视频同款点这里
南京市玄武区朝茶夕瓷社区创新项目发展中心,MS4wLjABAAAAuhCxO2yjshxKKg2pGqA0o5i29YSqwyHhXGfnWXJP7RJ3hK73PFfluUoSVNK09ZSN,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_41585646ef864d38a7eac5a62b096ba7.jpeg?from=2956013662,玄武区,dyckp1wgh2tl,6110获赞,2540粉丝,南京玄武区
南京市玄武区朝茶夕瓷社区创新项目发展中心,MS4wLjABAAAAkE7zS05Ai4f9F9gJZ2IWZsuKtoFHOK43jqvZTEQ6Pzw,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_2dc20000102addf32f3c0.jpeg?from=2956013662,南京市玄武区参星室商贸经营部,Mein.Kampf,3.3万获赞,1710粉丝,灵魂深处的一丝执念，就是自己心中的道
中国医药企业管理协会,MS4wLjABAAAAmnpJArIe52Y84ciJr4ZYQJoT1tn6iduim7AcyOkSY9o,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_e800b1ad2fca411ba3f7e55e268e0ce0.jpeg?from=2956013662,中国医药,8757854677.,29.2万获赞,54.1万粉丝,发布权威信息
中国医药企业管理协会,MS4wLjABAAAA8SDvvtfkzpeBgZxxH9U4bvPrws9OJ_oe1en9HQIBKiw,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_391b3cc8996a4772a76b4d5c576ed7db.jpeg?from=2956013662,中国医药·防疫物资,cmpmaepmb,514.7万获赞,37.6万粉丝,中国医药物资协会防疫物资分会，2020年成立，致力打造一个规范化、规模化、专业化、有全国影响力防疫物资全产业链平台。防疫物资分会将于2021年4月20--22日在澳门威尼斯人会展中心举办“澳门国际防疫物资及中医药论坛暨展览会”
中国医药企业管理协会,MS4wLjABAAAA3W8IxuGJhZmfXajvW0D9HhYgS68Fs5OH7WI0IUUAeQ8,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_4cd45641374c37ec1573bc2414486301.jpeg?from=2956013662,张会长,100697238QQ,2.3万获赞,3037粉丝,全国卫生产业企业管理协会副会长 医疗器械分会执行会长 中国医药物资协会副会长 杭州市临平区药学会副会长 进贤县医疗器械行业协会副会长 爱光生物执行董事 创始人
中国医药企业管理协会,MS4wLjABAAAAIxIYRi_08Wpww6lH8TiMXzQsJrhN7VIR1J9HuMa2BQtUkGUN35xnO-109BSANFb0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ad41be231cdd4e7286537092f5238299.jpeg?from=2956013662,中国医药报,dy5f0ctuzlr1,11.6万获赞,15.0万粉丝,国家药监局主管、中国健康传媒集团旗下的权威行业媒体。化妆品、药品、医疗器械的安全科学使用，以及你从头到脚的健康，我们都关心。这里的健康科普，权威、有用，值得信赖。
中国医药企业管理协会,MS4wLjABAAAAsabOwVqeqk7DGsIt3259Wo3DPN4RgWsTWfWKZ13_hoqzFn8mMl-9r2TmzphqPPn6,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_41ff2fe8bc3b487fae2e6eeef6ed12cc.jpeg?from=2956013662,医药物流自动化管理,77831349883,6188获赞,1804粉丝,中国医药物资协会医药商业分会秘书处，搭建行业发展平台，助力企业成长
浙江省针灸学会,MS4wLjABAAAArJ5mMCOHgYrsXiqX5n0-HGze4uo3dcto0wHb9CxVryRAPFKxt43dyq-76NIt_DFp,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-private-image_efa5278658e4f4ab73deb3f40acd6c03_3620008293308027.jpeg?from=2956013662,浙江省中医院针灸科,78419068599,3.5万获赞,1.3万粉丝,本科室成立于1956年，是我院最具中医特色的科室之一。科室以传统中医针灸疗法为基础，结合现代医学，创新粗针疗法、引进腹针疗法、改良冬病夏治穴位贴敷、弘扬灸法，发展穴位埋线疗法，临床上对常见病、多发病及疑难病的针灸诊治水平已处于省内先进行列，部分疾病的诊治水平处于省内、国内领先行列。在学科带头人宣丽华主任的带领下，不断创新进取，经过30余年的发展，目前已成为浙江省集临床、教学、科研及国际培训为一体的针灸治疗中心，在国内、外具有相当的影响力。
浙江省针灸学会,MS4wLjABAAAAwadR9CVlJa1X87MxsnJGeuH1koHI0sZhpL34dUFbV1s,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_fc31000094b0a2bf0309.jpeg?from=2956013662,针灸科许辛寅,1873314444,421.1万获赞,59.9万粉丝,针灸学博士，师从张家维教授、江钢辉教授、林国华教授、贾先红教授。擅长治疗颈椎病、腰椎间盘突出症、中风、面瘫、强直性脊柱炎、耳鸣耳聋、带状疱疹。
浙江省针灸学会,MS4wLjABAAAAjVX2XcuFhc-Mw9C4_RL1iMU4UvzDH6ulDomD9wSMlTygluzBQq99uT5LWgASWVGp,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ea169aa391fc44b2b408918beb500d3c.jpeg?from=2956013662,中医王俊博士,Wangjun_Dr.,1.4万获赞,1314粉丝,浙江省中西医结合医院杭州市红十字会医院浙江中医药大学 中医博士中国针灸学会腹针专委会委员浙江省针灸学会微针刀专委会委员浙江省针灸学会临床专委会青年委员浙江省中医药学会中医外治专委会青年委员
浙江省针灸学会,MS4wLjABAAAAYETv2xuzIK_NOFP4_jRulws1RenmdiGZeYEkz1GUfqs,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_79d9d7e44eb4477da2a6d359bfa95de2.jpeg?from=2956013662,浙江省中医药学会,dyjfvy6blgce,1.2万获赞,2735粉丝,国内权威中医药科普短视频
浙江省针灸学会,MS4wLjABAAAA3aOKtFPQZL9SBJPMemKLJg0pGZa5oVbYIWM6PEW0zbKxqBTKJ2fI2luTTR-fyNW2,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_c8b221903e714d389247c29004438d8e.jpeg?from=2956013662,针灸科封一平教授,fengyiping666,79.4万获赞,26.4万粉丝,中国中医科学院教授 硕士生导师中华医学会针灸会会员北京市朝阳区神经系统疾病医疗事故鉴定专家长期从事临床针灸 、神经内科工作。 擅长治疗：失眠、焦虑抑郁障碍及心理咨询、脑血管病急性、恢复及后遗症期、各类周围神经病、各类头晕头痛，颈肩腰腿痛骨科类疾病、
浙江省针灸学会,MS4wLjABAAAAZdxz88GmakGbkR90sGP2Q_bW4CGPgY9ppd2qY0eizeZNW9dftKiM4XmrKmQgu2Gk,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_5fc47361623c409a843ccb6b5c5b9872.jpeg?from=2956013662,针灸匠张宝旬,66941054845,26.9万获赞,14.8万粉丝,此用户没有填写简介
南京市秦淮区建康新村社区公共服务站（已注销）,MS4wLjABAAAADT2tx1wZ_usBFmeRTTWR6-NoijP8MdinwUOUKCutBIo,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c7b6403c9e04cc68e605210f9ff05ce5.jpeg?from=2956013662,南京市秦淮区佐元棠健康信息咨询中心,584488125,3350获赞,352粉丝,此用户没有填写简介
南京市秦淮区建康新村社区公共服务站（已注销）,MS4wLjABAAAAfsmcF5sbTcYQ8g02B6s8pEcbliYjEq4npmcgD26Kw_Y,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_f611dc7a40b64fe0a6e90b0597e3b6de.jpeg?from=2956013662,南京市秦淮区瑞金路遇见,yj17312276070,7.0万获赞,3261粉丝,开二家温暖的店一个14岁男孩和四只猫的妈妈
南京市秦淮区建康新村社区公共服务站（已注销）,MS4wLjABAAAAaKTQm8866KSeSy6n7qX4dI2IiHBTS0rGJBfmremHeJc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_4d36ca69646682c8e2de611fcd940916.jpeg?from=2956013662,秦淮区,Bjyxszd1005x805,2931获赞,284粉丝,那就偷偷在一起吧
南京市秦淮区建康新村社区公共服务站（已注销）,MS4wLjABAAAARuVM1Lr2GK25FsrflBFMQi3vnva8LCt4GcQil5yQ734,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_7630a545fb54401ab6fb282b6b53ac95.jpeg?from=2956013662,南京市秦淮区清运建筑垃圾周,1504607481,4416获赞,919粉丝,承包拆除砸墙一条龙服务。装修垃圾清运，承包小区垃圾，黄沙，水泥，石子，铲车.吊机.五小车台班出租等业务。13584048074.欢迎新老朋友下单18851997793欢迎新老朋友下单。
南京市秦淮区建康新村社区公共服务站（已注销）,MS4wLjABAAAA91vqC77-PxJWJXUmTCa8r8PfObjsNGAI4enkdmSnysqD-QMUch6GMO5cUyUQvPJH,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_df1040c5f5ad403197c46e94fd4e31e2.jpeg?from=2956013662,南京秦淮区靖安家政,dyk8c0xdjb6v,2494获赞,1472粉丝,靖安家政，保姆钟点工，育儿嫂月嫂，病人陪护，保洁照顾老人，住家保姆，长白班。地址江苏省南京市秦淮区丰富路49号106室13404157710，家政做了10多年，以诚信服务了千家万户，得到客户好评
南京市秦淮区建康新村社区公共服务站（已注销）,MS4wLjABAAAAtRV65jdeQEoWw6sho59-mHCTltgchfHxoBjiTe2fNgXQX1tvvTHZs4QuGlnVlr7t,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_310630006868255302788.jpeg?from=2956013662,秦淮,dycb1cwa0zom,7994获赞,902粉丝,本人专业钢结构设计施工13404130996
哈尔滨市南岗区东方剑桥哈西悦城幼儿园,MS4wLjABAAAA_58dssUdHiHyITFWwzOv0q0tqqw27hNpXZ2APpppN1shQ3L6h92MrZnXMPRJU0c1,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-image-file_876528924c2ceea6620b142dcd6b4dcb.jpeg?from=2956013662,哈尔滨市南岗区东方剑桥哈西悦城幼儿园,61449776868,3获赞,6粉丝,哈尔滨市南岗区东方剑桥哈西悦城幼儿园我们的使命：用教育点亮未来我们的愿景：打造中国领先的全程教育生态系统
哈尔滨市南岗区东方剑桥哈西悦城幼儿园,MS4wLjABAAAATWPMwpXYAn2yrP2_Hl6cafrUD9dPJgK5JY2TTiIRjJM,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_310e400051f731a1d2126.jpeg?from=2956013662,@东方剑桥幼儿园,38328016,2086获赞,437粉丝,地址:解放西街和睦佳园西门电话:13233381207
哈尔滨市南岗区东方剑桥哈西悦城幼儿园,MS4wLjABAAAASTNTrSqBOro41r9qzKKfatCmivne7IQzbwlCjbeycBQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_8940ee325444438e955bca8242a0423d.jpeg?from=2956013662,哈尔滨市南岗区童学幼儿园,TongXue5400,6939获赞,536粉丝,深耕幼教19年使用面积1300平米 户外活动400平米开设：托班、小班、中班、大班 招收：2—6周岁幼儿砥砺品行 健全人格 开发潜能 快乐成长 家园一致 相互配合 诚实守信 文明乐群
哈尔滨市南岗区东方剑桥哈西悦城幼儿园,MS4wLjABAAAAO25qvQEsgiwl2JKCAI4UVc7fx0vlWSdVRxbt3DRGW7c,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c4936e5b0dac8836b608711c0727d200.jpeg?from=2956013662,东方剑桥奥园幼儿园,964280709,221获赞,141粉丝,地址：扬州市邗江区春辰路6号（奥园观湖尚居二期荣园西侧）
哈尔滨市南岗区东方剑桥哈西悦城幼儿园,MS4wLjABAAAAp4T3d0jpLbMCvdZqS87bEMPnsYR5p-gzsLi-PP8p4ek6p0cA-BIIPBm_V826URXs,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_df2d0800308f637a414b64ba7de8a5fc.jpeg?from=2956013662,OCIS东方剑桥,OCIS,1.0万获赞,1874粉丝,K12双语国际.正规学籍.省内唯一A-level与IBDP双通路.
哈尔滨市南岗区东方剑桥哈西悦城幼儿园,MS4wLjABAAAAohD5oq8E2QCq8iiIGTGrm_hx8k084nzkxH-T8W8OOOg,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_375a2ff69d714ec2a93e6b0bbb65acb2.jpeg?from=2956013662,哈尔滨市香坊区山水幼儿园,15046668409ss,1.5万获赞,1420粉丝,用爱启迪智慧❤︎用心润泽心灵
天津市建筑材料服务中心,MS4wLjABAAAA9zj5f41Gz8T1mKINMKhr7JUZI-c-amXWOZRdkjZMRZf2HQwl6aJKTUFh_dlV58rP,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_5b59f9a67eea4efebee24dbe8d42c647.jpeg?from=2956013662,新疆博乐居顺建筑材料,zao13723225060,87.1万获赞,18.1万粉丝,独立单间，外径尺寸不变，窗口门口随便留，一间一间拼凑多种户型。加上外装饰可以做各种造型，适用范围广泛，欧式別野，民房改造，门面房，宾馆，教室，医院，车库，办公楼，宿舍，活动岗亭，等等！
天津市建筑材料服务中心,MS4wLjABAAAACn8yL7D3zs6ILYzSuACmCwFYW8KdYl5FK3lJosGot2A,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_24ae908d8cf949bcbf111bc6b5d5ab21.jpeg?from=2956013662,天津市乐贤建筑材料销售有限公司,Y13612062025,2138获赞,1568粉丝,双港沙石料厂13820490865
天津市建筑材料服务中心,MS4wLjABAAAAL8ke00paxWG6mUycXWndDxORfx20cjgKEjq4-9_9do8,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_2e75000013512a2174d6c.jpeg?from=2956013662,天津市博达隆建筑材料有限公司,1459435549,4838获赞,917粉丝,本公司产品只销售天津本地及周边城市地区
天津市建筑材料服务中心,MS4wLjABAAAAf3pAzE57M6qRjkSLi3PALP3O7dHOha0Z1KpLHbA5QyU,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_4186f4bedb4f40229b0283e625fef8e6.jpeg?from=2956013662,天津磊钰建筑材料,TianJinLeiYu,730获赞,2834粉丝,本公司成立于2021年，主要生产PC仿石砖，PC透水砖，面包砖，路缘石，水稳，二灰等水泥制品
天津市建筑材料服务中心,MS4wLjABAAAAW9sLRtvXREWs8T07Qj8eFMQ0_HJyik15Z0k1yNqrTWA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_e2d023d0a5f44ac1bff8131d05c4fb52.jpeg?from=2956013662,天津/专业回收出售工地方木、模板建筑材料,1718850777,4.3万获赞,2488粉丝,天津/专业回收出售各类新旧方木和模板、架板。以及工地的废料。
天津市建筑材料服务中心,MS4wLjABAAAAlPk0rXDxhyfnNF2gGAPZww6MqVrAASMw7MFWCplDlb8,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_a1c50050c05b4502953328d2bd1894e4.jpeg?from=2956013662,天津建博会 建筑装饰材料全屋定制家居展,ly6668881030,3581获赞,3428粉丝,(天津)国际建筑装饰及材料博览会2023年5月26－28日展馆：国家会展中心(天津)展出范围：定制家居/木门/地面铺装/厨卫定制集成灶抽烟机/门窗及五金配件/智能家居/新型建材/墙布软装/集成顶墙/木工机械 185-1401-9639
